ID	gender	age	mother.tongue	not.turkish	aware	word.base	word	isRising	dir	dir.num	leftFilm	rightFilm	risingLeft	correctDir	response	congruent	rt	trial	chosen.video	not.chosen.video	resp.left	resp.rising	response.pd	correct.pd	rt.pd	trial.pd	resp.rising.pd
46	f	37	Turkish	0	0	maro	maro_ris.mp3	1	up	0.5	F5.mp4	R11.mp4	0	right	left	0	0.6924	16	F5.mp4	R11.mp4	1	0	up	1	1.7046	11	1
46	f	37	Turkish	0	0	reman	reman_fal.mp3	0	down	-0.5	R4.mp4	F12.mp4	1	right	right	1	0.6405	8	F12.mp4	R4.mp4	0	0	up	0	2.6466	0	1
46	f	37	Turkish	0	0	reman	reman_ris.mp3	1	up	0.5	R6.mp4	F1.mp4	1	left	right	0	1.368	2	F1.mp4	R6.mp4	0	0	up	1	1.1918	20	1
46	f	37	Turkish	0	0	shinen	shinen_fal.mp3	0	down	-0.5	R9.mp4	F6.mp4	1	right	left	0	26.4314	4	R9.mp4	F6.mp4	1	1	down	1	1.5645	12	0
46	f	37	Turkish	0	0	shinen	shinen_ris.mp3	1	up	0.5	F12.mp4	R8.mp4	0	right	right	1	0.5057	22	R8.mp4	F12.mp4	0	1	down	0	1.56	5	0
46	f	37	Turkish	0	0	teya	teya_fal.mp3	0	down	-0.5	R3.mp4	F3.mp4	1	right	left	0	1.4004	0	R3.mp4	F3.mp4	1	1	up	0	2.0483	6	1
46	f	37	Turkish	0	0	teya	teya_ris.mp3	1	up	0.5	R1.mp4	F8.mp4	1	left	right	0	1.2742	1	F8.mp4	R1.mp4	0	0	up	1	1.3648	10	1
46	f	37	Turkish	0	0	tila	tila_fal.mp3	0	down	-0.5	R1.mp4	F11.mp4	1	right	right	1	0.3868	10	F11.mp4	R1.mp4	0	0	down	1	1.7933	2	0
46	f	37	Turkish	0	0	tila	tila_ris.mp3	1	up	0.5	F4.mp4	R3.mp4	0	right	right	1	0.4871	17	R3.mp4	F4.mp4	0	1	up	1	1.6502	23	1
46	f	37	Turkish	0	0	vewa	vewa_fal.mp3	0	down	-0.5	F7.mp4	R10.mp4	0	left	right	0	0.2458	23	R10.mp4	F7.mp4	0	1	down	1	1.9315	1	0
46	f	37	Turkish	0	0	vewa	vewa_ris.mp3	1	up	0.5	F3.mp4	R12.mp4	0	right	left	0	0.0337	9	F3.mp4	R12.mp4	1	0	up	1	1.4549	13	1
46	f	37	Turkish	0	0	wemi	wemi_fal.mp3	0	down	-0.5	R2.mp4	F9.mp4	1	right	left	0	0.0604	13	R2.mp4	F9.mp4	1	1	up	0	1.4066	8	1
46	f	37	Turkish	0	0	wemi	wemi_ris.mp3	1	up	0.5	F2.mp4	R5.mp4	0	right	left	0	8.4447	20	F2.mp4	R5.mp4	1	0	down	0	1.9156	17	0
46	f	37	Turkish	0	0	yilel	yilel_fal.mp3	0	down	-0.5	R12.mp4	F5.mp4	1	right	right	1	0.933	18	F5.mp4	R12.mp4	0	0	down	1	3.6031	16	0
46	f	37	Turkish	0	0	yilel	yilel_ris.mp3	1	up	0.5	R7.mp4	F9.mp4	1	left	left	1	0.7052	5	R7.mp4	F9.mp4	1	1	down	0	1.3222	18	0
46	f	37	Turkish	0	0	yina	yina_fal.mp3	0	down	-0.5	R8.mp4	F1.mp4	1	right	left	0	0.6033	15	R8.mp4	F1.mp4	1	1	down	1	1.1546	22	0
46	f	37	Turkish	0	0	yina	yina_ris.mp3	1	up	0.5	F7.mp4	R10.mp4	0	right	left	0	1.0557	12	F7.mp4	R10.mp4	1	0	up	1	1.8223	9	1
46	f	37	Turkish	0	0	ylo	ylo_fal.mp3	0	down	-0.5	R5.mp4	F8.mp4	1	right	right	1	1.1127	19	F8.mp4	R5.mp4	0	0	down	1	3.6761	3	0
46	f	37	Turkish	0	0	ylo	ylo_ris.mp3	1	up	0.5	R9.mp4	F10.mp4	1	left	right	0	0.5752	11	F10.mp4	R9.mp4	0	0	up	1	5.5387	4	1
47	m	28	Turkish	0	0	ivam	ivam_fal.mp3	0	down	-0.5	F9.mp4	R10.mp4	0	left	left	1	1.7274	0	F9.mp4	R10.mp4	1	0	down	1	3.6767	16	0
47	m	28	Turkish	0	0	ivam	ivam_ris.mp3	1	up	0.5	R2.mp4	F1.mp4	1	left	right	0	1.0608	5	F1.mp4	R2.mp4	0	0	down	0	1.5501	2	0
47	m	28	Turkish	0	0	limer	limer_fal.mp3	0	down	-0.5	R7.mp4	F11.mp4	1	right	left	0	0.6209	10	R7.mp4	F11.mp4	1	1	down	1	8.5939	18	0
47	m	28	Turkish	0	0	limer	limer_ris.mp3	1	up	0.5	F8.mp4	R4.mp4	0	right	right	1	2.0169	2	R4.mp4	F8.mp4	0	1	down	0	2.7715	1	0
47	m	28	Turkish	0	0	maro	maro_fal.mp3	0	down	-0.5	R2.mp4	F7.mp4	1	right	right	1	0.6904	21	F7.mp4	R2.mp4	0	0	down	1	2.4122	22	0
47	m	28	Turkish	0	0	maro	maro_ris.mp3	1	up	0.5	F6.mp4	R6.mp4	0	right	left	0	0.6652	13	F6.mp4	R6.mp4	1	0	up	1	1.2983	11	1
47	m	28	Turkish	0	0	reman	reman_fal.mp3	0	down	-0.5	F8.mp4	R12.mp4	0	left	left	1	0.4979	22	F8.mp4	R12.mp4	1	0	down	1	6.3449	17	0
47	m	28	Turkish	0	0	reman	reman_ris.mp3	1	up	0.5	F9.mp4	R9.mp4	0	right	left	0	1.0847	16	F9.mp4	R9.mp4	1	0	up	1	3.2127	15	1
47	m	28	Turkish	0	0	shinen	shinen_fal.mp3	0	down	-0.5	R5.mp4	F4.mp4	1	right	right	1	1.204	23	F4.mp4	R5.mp4	0	0	down	1	1.8494	14	0
47	m	28	Turkish	0	0	shinen	shinen_ris.mp3	1	up	0.5	F3.mp4	R5.mp4	0	right	right	1	1.2504	18	R5.mp4	F3.mp4	0	1	up	1	1.0351	12	1
47	m	28	Turkish	0	0	teya	teya_fal.mp3	0	down	-0.5	F3.mp4	R1.mp4	0	left	right	0	0.6408	15	R1.mp4	F3.mp4	0	1	down	1	1.2006	21	0
47	m	28	Turkish	0	0	teya	teya_ris.mp3	1	up	0.5	R7.mp4	F11.mp4	1	left	right	0	1.6815	7	F11.mp4	R7.mp4	0	0	up	1	1.9487	19	1
47	m	28	Turkish	0	0	tila	tila_fal.mp3	0	down	-0.5	F12.mp4	R9.mp4	0	left	left	1	5.4927	19	F12.mp4	R9.mp4	1	0	up	0	1.3751	3	1
47	m	28	Turkish	0	0	tila	tila_ris.mp3	1	up	0.5	R10.mp4	F12.mp4	1	left	right	0	2.8182	12	F12.mp4	R10.mp4	0	0	up	1	1.1422	9	1
47	m	28	Turkish	0	0	vewa	vewa_fal.mp3	0	down	-0.5	R3.mp4	F6.mp4	1	right	right	1	1.91	1	F6.mp4	R3.mp4	0	0	up	0	1.225	20	1
47	m	28	Turkish	0	0	vewa	vewa_ris.mp3	1	up	0.5	R11.mp4	F5.mp4	1	left	left	1	0.8234	20	R11.mp4	F5.mp4	1	1	up	1	1.8234	6	1
47	m	28	Turkish	0	0	wemi	wemi_fal.mp3	0	down	-0.5	R8.mp4	F10.mp4	1	right	right	1	0.8371	6	F10.mp4	R8.mp4	0	0	down	1	1.6497	23	0
47	m	28	Turkish	0	0	wemi	wemi_ris.mp3	1	up	0.5	F7.mp4	R3.mp4	0	right	left	0	0.7306	4	F7.mp4	R3.mp4	1	0	up	1	6.1481	0	1
47	m	28	Turkish	0	0	yilel	yilel_fal.mp3	0	down	-0.5	F1.mp4	R11.mp4	0	left	right	0	0.6884	11	R11.mp4	F1.mp4	0	1	down	1	1.2912	10	0
47	m	28	Turkish	0	0	yilel	yilel_ris.mp3	1	up	0.5	R1.mp4	F4.mp4	1	left	left	1	0.7377	14	R1.mp4	F4.mp4	1	1	up	1	2.9315	4	1
47	m	28	Turkish	0	0	yina	yina_fal.mp3	0	down	-0.5	R4.mp4	F2.mp4	1	right	right	1	0.7439	8	F2.mp4	R4.mp4	0	0	down	1	1.2014	7	0
47	m	28	Turkish	0	0	yina	yina_ris.mp3	1	up	0.5	F10.mp4	R8.mp4	0	right	left	0	1.7523	17	F10.mp4	R8.mp4	1	0	up	1	15.4687	5	1
47	m	28	Turkish	0	0	ylo	ylo_fal.mp3	0	down	-0.5	F5.mp4	R6.mp4	0	left	right	0	1.8935	3	R6.mp4	F5.mp4	0	1	down	1	0.9375	8	0
47	m	28	Turkish	0	0	ylo	ylo_ris.mp3	1	up	0.5	R12.mp4	F2.mp4	1	left	left	1	0.7858	9	R12.mp4	F2.mp4	1	1	down	0	1.6735	13	0
48	f	27	Turkish	0	0	ivam	ivam_fal.mp3	0	down	-0.5	F1.mp4	R4.mp4	0	left	left	1	0.1517	1	F1.mp4	R4.mp4	1	0	up	0	0.8364	20	1
48	f	27	Turkish	0	0	ivam	ivam_ris.mp3	1	up	0.5	F8.mp4	R7.mp4	0	right	right	1	1.362	7	R7.mp4	F8.mp4	0	1	up	1	1.287	19	1
48	f	27	Turkish	0	0	limer	limer_fal.mp3	0	down	-0.5	F9.mp4	R7.mp4	0	left	left	1	1.4733	16	F9.mp4	R7.mp4	1	0	down	1	1.6117	23	0
48	f	27	Turkish	0	0	limer	limer_ris.mp3	1	up	0.5	F9.mp4	R5.mp4	0	right	right	1	1.6048	9	R5.mp4	F9.mp4	0	1	down	0	1.1933	14	0
48	f	27	Turkish	0	0	maro	maro_fal.mp3	0	down	-0.5	F7.mp4	R12.mp4	0	left	left	1	2.053	14	F7.mp4	R12.mp4	1	0	up	0	1.3161	18	1
48	f	27	Turkish	0	0	maro	maro_ris.mp3	1	up	0.5	R12.mp4	F10.mp4	1	left	left	1	1.5554	15	R12.mp4	F10.mp4	1	1	up	1	1.2848	13	1
48	f	27	Turkish	0	0	reman	reman_fal.mp3	0	down	-0.5	F4.mp4	R3.mp4	0	left	right	0	5.9357	6	R3.mp4	F4.mp4	0	1	up	0	2.242	21	1
48	f	27	Turkish	0	0	reman	reman_ris.mp3	1	up	0.5	R1.mp4	F1.mp4	1	left	right	0	1.594	0	F1.mp4	R1.mp4	0	0	up	1	3.1521	3	1
48	f	27	Turkish	0	0	shinen	shinen_fal.mp3	0	down	-0.5	F3.mp4	R2.mp4	0	left	left	1	0.7339	5	F3.mp4	R2.mp4	1	0	down	1	1.3026	10	0
48	f	27	Turkish	0	0	shinen	shinen_ris.mp3	1	up	0.5	F6.mp4	R2.mp4	0	right	left	0	5.4926	8	F6.mp4	R2.mp4	1	0	down	0	1.4022	5	0
48	f	27	Turkish	0	0	teya	teya_fal.mp3	0	down	-0.5	R11.mp4	F8.mp4	1	right	right	1	0.3426	10	F8.mp4	R11.mp4	0	0	up	0	1.0765	6	1
48	f	27	Turkish	0	0	teya	teya_ris.mp3	1	up	0.5	R11.mp4	F7.mp4	1	left	right	0	2.1832	19	F7.mp4	R11.mp4	0	0	up	1	1.3235	2	1
48	f	27	Turkish	0	0	tila	tila_fal.mp3	0	down	-0.5	F6.mp4	R9.mp4	0	left	right	0	1.4728	11	R9.mp4	F6.mp4	0	1	down	1	2.9592	0	0
48	f	27	Turkish	0	0	tila	tila_ris.mp3	1	up	0.5	F12.mp4	R4.mp4	0	right	left	0	1.2927	17	F12.mp4	R4.mp4	1	0	up	1	1.4181	4	1
48	f	27	Turkish	0	0	vewa	vewa_fal.mp3	0	down	-0.5	R8.mp4	F5.mp4	1	right	right	1	1.3995	22	F5.mp4	R8.mp4	0	0	up	0	1.0396	17	1
48	f	27	Turkish	0	0	vewa	vewa_ris.mp3	1	up	0.5	F4.mp4	R3.mp4	0	right	left	0	14.1077	3	F4.mp4	R3.mp4	1	0	up	1	1.1808	7	1
48	f	27	Turkish	0	0	wemi	wemi_fal.mp3	0	down	-0.5	R5.mp4	F12.mp4	1	right	right	1	0.134	18	F12.mp4	R5.mp4	0	0	down	1	2.6515	16	0
48	f	27	Turkish	0	0	wemi	wemi_ris.mp3	1	up	0.5	F5.mp4	R8.mp4	0	right	right	1	1.3116	13	R8.mp4	F5.mp4	0	1	down	0	1.8349	11	0
48	f	27	Turkish	0	0	yilel	yilel_fal.mp3	0	down	-0.5	R6.mp4	F11.mp4	1	right	right	1	0.468	2	F11.mp4	R6.mp4	0	0	down	1	1.386	12	0
48	f	27	Turkish	0	0	yilel	yilel_ris.mp3	1	up	0.5	F11.mp4	R10.mp4	0	right	left	0	1.0886	20	F11.mp4	R10.mp4	1	0	down	0	1.7139	8	0
48	f	27	Turkish	0	0	yina	yina_fal.mp3	0	down	-0.5	R1.mp4	F2.mp4	1	right	left	0	9.7474	23	R1.mp4	F2.mp4	1	1	up	0	1.5673	15	1
48	f	27	Turkish	0	0	yina	yina_ris.mp3	1	up	0.5	R9.mp4	F2.mp4	1	left	right	0	1.9199	21	F2.mp4	R9.mp4	0	0	up	1	1.5603	1	1
48	f	27	Turkish	0	0	ylo	ylo_fal.mp3	0	down	-0.5	F10.mp4	R10.mp4	0	left	left	1	1.6117	4	F10.mp4	R10.mp4	1	0	up	0	1.2357	9	1
48	f	27	Turkish	0	0	ylo	ylo_ris.mp3	1	up	0.5	F3.mp4	R6.mp4	0	right	right	1	3.5544	12	R6.mp4	F3.mp4	0	1	up	1	0.9168	22	1
49	m	36	Turkish	0	0	ivam	ivam_fal.mp3	0	down	-0.5	R10.mp4	F8.mp4	1	right	right	1	4.8796	3	F8.mp4	R10.mp4	0	0	down	1	2.4963	2	0
49	m	36	Turkish	0	0	ivam	ivam_ris.mp3	1	up	0.5	F9.mp4	R8.mp4	0	right	left	0	1.0578	18	F9.mp4	R8.mp4	1	0	up	1	1.5962	11	1
49	m	36	Turkish	0	0	limer	limer_fal.mp3	0	down	-0.5	F12.mp4	R1.mp4	0	left	right	0	2.2064	17	R1.mp4	F12.mp4	0	1	down	1	1.9582	14	0
49	m	36	Turkish	0	0	limer	limer_ris.mp3	1	up	0.5	R4.mp4	F11.mp4	1	left	left	1	0.5654	2	R4.mp4	F11.mp4	1	1	down	0	1.2189	19	0
49	m	36	Turkish	0	0	maro	maro_fal.mp3	0	down	-0.5	F10.mp4	R3.mp4	0	left	left	1	1.0672	22	F10.mp4	R3.mp4	1	0	down	1	1.504	13	0
49	m	36	Turkish	0	0	maro	maro_ris.mp3	1	up	0.5	F12.mp4	R11.mp4	0	right	left	0	0.5023	5	F12.mp4	R11.mp4	1	0	up	1	1.5505	6	1
49	m	36	Turkish	0	0	reman	reman_fal.mp3	0	down	-0.5	F11.mp4	R12.mp4	0	left	left	1	0.2006	1	F11.mp4	R12.mp4	1	0	down	1	2.2632	22	0
49	m	36	Turkish	0	0	reman	reman_ris.mp3	1	up	0.5	R2.mp4	F6.mp4	1	left	left	1	1.2844	8	R2.mp4	F6.mp4	1	1	up	1	1.6689	1	1
49	m	36	Turkish	0	0	shinen	shinen_fal.mp3	0	down	-0.5	F4.mp4	R7.mp4	0	left	left	1	1.9236	19	F4.mp4	R7.mp4	1	0	down	1	1.2137	23	0
49	m	36	Turkish	0	0	shinen	shinen_ris.mp3	1	up	0.5	F2.mp4	R10.mp4	0	right	left	0	0.3812	0	F2.mp4	R10.mp4	1	0	up	1	1.4445	10	1
49	m	36	Turkish	0	0	teya	teya_fal.mp3	0	down	-0.5	F1.mp4	R9.mp4	0	left	right	0	1.7103	11	R9.mp4	F1.mp4	0	1	down	1	1.9938	3	0
49	m	36	Turkish	0	0	teya	teya_ris.mp3	1	up	0.5	F1.mp4	R9.mp4	0	right	right	1	0.9733	20	R9.mp4	F1.mp4	0	1	up	1	1.8214	16	1
49	m	36	Turkish	0	0	tila	tila_fal.mp3	0	down	-0.5	R4.mp4	F7.mp4	1	right	right	1	0.8723	4	F7.mp4	R4.mp4	0	0	down	1	3.2366	0	0
49	m	36	Turkish	0	0	tila	tila_ris.mp3	1	up	0.5	R6.mp4	F4.mp4	1	left	left	1	0.2388	16	R6.mp4	F4.mp4	1	1	up	1	1.5295	5	1
49	m	36	Turkish	0	0	vewa	vewa_fal.mp3	0	down	-0.5	F5.mp4	R8.mp4	0	left	right	0	0.6118	21	R8.mp4	F5.mp4	0	1	down	1	1.538	8	0
49	m	36	Turkish	0	0	vewa	vewa_ris.mp3	1	up	0.5	F10.mp4	R7.mp4	0	right	right	1	1.1799	23	R7.mp4	F10.mp4	0	1	up	1	1.4227	15	1
49	m	36	Turkish	0	0	wemi	wemi_fal.mp3	0	down	-0.5	F6.mp4	R5.mp4	0	left	right	0	1.0214	12	R5.mp4	F6.mp4	0	1	down	1	1.2776	12	0
49	m	36	Turkish	0	0	wemi	wemi_ris.mp3	1	up	0.5	F5.mp4	R12.mp4	0	right	right	1	0.2966	15	R12.mp4	F5.mp4	0	1	up	1	1.5149	4	1
49	m	36	Turkish	0	0	yilel	yilel_fal.mp3	0	down	-0.5	R11.mp4	F2.mp4	1	right	left	0	0.7662	13	R11.mp4	F2.mp4	1	1	up	0	2.3267	18	1
49	m	36	Turkish	0	0	yilel	yilel_ris.mp3	1	up	0.5	F7.mp4	R1.mp4	0	right	right	1	0.0841	6	R1.mp4	F7.mp4	0	1	up	1	1.2577	17	1
49	m	36	Turkish	0	0	yina	yina_fal.mp3	0	down	-0.5	R6.mp4	F3.mp4	1	right	right	1	1.0177	9	F3.mp4	R6.mp4	0	0	down	1	1.4986	9	0
49	m	36	Turkish	0	0	yina	yina_ris.mp3	1	up	0.5	R3.mp4	F8.mp4	1	left	left	1	1.5434	7	R3.mp4	F8.mp4	1	1	up	1	2.7226	20	1
49	m	36	Turkish	0	0	ylo	ylo_fal.mp3	0	down	-0.5	R2.mp4	F9.mp4	1	right	right	1	0.95	10	F9.mp4	R2.mp4	0	0	down	1	1.1974	21	0
49	m	36	Turkish	0	0	ylo	ylo_ris.mp3	1	up	0.5	R5.mp4	F3.mp4	1	left	right	0	3.7183	14	F3.mp4	R5.mp4	0	0	up	1	1.7963	7	1
50	m	36	Turkish	0	0	ivam	ivam_fal.mp3	0	down	-0.5	F7.mp4	R5.mp4	0	left	right	0	0.924	5	R5.mp4	F7.mp4	0	1	down	1	1.027	12	0
50	m	36	Turkish	0	0	ivam	ivam_ris.mp3	1	up	0.5	R10.mp4	F3.mp4	1	left	left	1	0.387	13	R10.mp4	F3.mp4	1	1	up	1	1.393	8	1
50	m	36	Turkish	0	0	limer	limer_fal.mp3	0	down	-0.5	R10.mp4	F2.mp4	1	right	left	0	1.303	9	R10.mp4	F2.mp4	1	1	up	0	1.964	7	1
50	m	36	Turkish	0	0	limer	limer_ris.mp3	1	up	0.5	R2.mp4	F8.mp4	1	left	right	0	1.368	18	F8.mp4	R2.mp4	0	0	down	0	1.191	21	0
50	m	36	Turkish	0	0	maro	maro_fal.mp3	0	down	-0.5	F12.mp4	R12.mp4	0	left	left	1	1.071	11	F12.mp4	R12.mp4	1	0	down	1	3.111	2	0
50	m	36	Turkish	0	0	maro	maro_ris.mp3	1	up	0.5	R1.mp4	F12.mp4	1	left	right	0	0.801	12	F12.mp4	R1.mp4	0	0	down	0	1.007	10	0
50	m	36	Turkish	0	0	reman	reman_fal.mp3	0	down	-0.5	F9.mp4	R6.mp4	0	left	right	0	0.74	19	R6.mp4	F9.mp4	0	1	down	1	1.427	3	0
50	m	36	Turkish	0	0	reman	reman_ris.mp3	1	up	0.5	F2.mp4	R4.mp4	0	right	left	0	2.407	10	F2.mp4	R4.mp4	1	0	up	1	1.123	4	1
50	m	36	Turkish	0	0	shinen	shinen_fal.mp3	0	down	-0.5	R1.mp4	F1.mp4	1	right	right	1	1.637	1	F1.mp4	R1.mp4	0	0	up	0	3.576	0	1
50	m	36	Turkish	0	0	shinen	shinen_ris.mp3	1	up	0.5	F7.mp4	R9.mp4	0	right	left	0	0.602	4	F7.mp4	R9.mp4	1	0	up	1	1.297	17	1
50	m	36	Turkish	0	0	teya	teya_fal.mp3	0	down	-0.5	R4.mp4	F5.mp4	1	right	right	1	0.821	23	F5.mp4	R4.mp4	0	0	down	1	1.693	13	0
50	m	36	Turkish	0	0	teya	teya_ris.mp3	1	up	0.5	R3.mp4	F1.mp4	1	left	left	1	5.286	6	R3.mp4	F1.mp4	1	1	up	1	1.03	15	1
50	m	36	Turkish	0	0	tila	tila_fal.mp3	0	down	-0.5	F11.mp4	R3.mp4	0	left	right	0	4.869	8	R3.mp4	F11.mp4	0	1	down	1	2.078	14	0
50	m	36	Turkish	0	0	tila	tila_ris.mp3	1	up	0.5	F10.mp4	R11.mp4	0	right	right	1	0.858	21	R11.mp4	F10.mp4	0	1	down	0	1.935	1	0
50	m	36	Turkish	0	0	vewa	vewa_fal.mp3	0	down	-0.5	F6.mp4	R9.mp4	0	left	left	1	0.856	17	F6.mp4	R9.mp4	1	0	down	1	1.265	18	0
50	m	36	Turkish	0	0	vewa	vewa_ris.mp3	1	up	0.5	R6.mp4	F4.mp4	1	left	right	0	0.669	15	F4.mp4	R6.mp4	0	0	up	1	1.211	19	1
50	m	36	Turkish	0	0	wemi	wemi_fal.mp3	0	down	-0.5	F10.mp4	R8.mp4	0	left	left	1	0.79	16	F10.mp4	R8.mp4	1	0	down	1	1.444	6	0
50	m	36	Turkish	0	0	wemi	wemi_ris.mp3	1	up	0.5	F6.mp4	R7.mp4	0	right	left	0	1.239	0	F6.mp4	R7.mp4	1	0	up	1	1.294	5	1
50	m	36	Turkish	0	0	yilel	yilel_fal.mp3	0	down	-0.5	R11.mp4	F3.mp4	1	right	left	0	4.441	7	R11.mp4	F3.mp4	1	1	down	1	1.763	20	0
50	m	36	Turkish	0	0	yilel	yilel_ris.mp3	1	up	0.5	F5.mp4	R8.mp4	0	right	right	1	0.939	3	R8.mp4	F5.mp4	0	1	up	1	1.173	23	1
50	m	36	Turkish	0	0	yina	yina_fal.mp3	0	down	-0.5	R2.mp4	F4.mp4	1	right	right	1	0.168	20	F4.mp4	R2.mp4	0	0	up	0	1.043	22	1
50	m	36	Turkish	0	0	yina	yina_ris.mp3	1	up	0.5	R12.mp4	F9.mp4	1	left	right	0	1.486	22	F9.mp4	R12.mp4	0	0	up	1	0.925	11	1
50	m	36	Turkish	0	0	ylo	ylo_fal.mp3	0	down	-0.5	R7.mp4	F8.mp4	1	right	right	1	6.876	2	F8.mp4	R7.mp4	0	0	down	1	1.032	16	0
50	m	36	Turkish	0	0	ylo	ylo_ris.mp3	1	up	0.5	F11.mp4	R5.mp4	0	right	left	0	0.893	14	F11.mp4	R5.mp4	1	0	down	0	1.232	9	0
51	f	27	turkish	0	0	ivam	ivam_fal.mp3	0	down	-0.5	R9.mp4	F4.mp4	1	right	right	1	1.5545	23	F4.mp4	R9.mp4	0	0	up	0	1.4082	18	1
51	f	27	turkish	0	0	ivam	ivam_ris.mp3	1	up	0.5	R10.mp4	F11.mp4	1	left	left	1	0.5363	16	R10.mp4	F11.mp4	1	1	up	1	10.9595	8	1
51	f	27	turkish	0	0	limer	limer_fal.mp3	0	down	-0.5	R5.mp4	F2.mp4	1	right	right	1	0.8099	1	F2.mp4	R5.mp4	0	0	up	0	7.511	19	1
51	f	27	turkish	0	0	limer	limer_ris.mp3	1	up	0.5	R3.mp4	F4.mp4	1	left	left	1	0.5538	18	R3.mp4	F4.mp4	1	1	up	1	5.0171	3	1
51	f	27	turkish	0	0	maro	maro_fal.mp3	0	down	-0.5	R8.mp4	F5.mp4	1	right	right	1	4.0962	0	F5.mp4	R8.mp4	0	0	up	0	4.9108	23	1
51	f	27	turkish	0	0	maro	maro_ris.mp3	1	up	0.5	R2.mp4	F10.mp4	1	left	left	1	0.9803	6	R2.mp4	F10.mp4	1	1	up	1	1.691	13	1
51	f	27	turkish	0	0	reman	reman_fal.mp3	0	down	-0.5	R3.mp4	F1.mp4	1	right	left	0	0.8771	7	R3.mp4	F1.mp4	1	1	up	0	1.3867	15	1
51	f	27	turkish	0	0	reman	reman_ris.mp3	1	up	0.5	F7.mp4	R12.mp4	0	right	left	0	1.166	10	F7.mp4	R12.mp4	1	0	down	0	1.4691	6	0
51	f	27	turkish	0	0	shinen	shinen_fal.mp3	0	down	-0.5	F12.mp4	R1.mp4	0	left	right	0	12.9758	14	R1.mp4	F12.mp4	0	1	up	0	4.9934	14	1
51	f	27	turkish	0	0	shinen	shinen_ris.mp3	1	up	0.5	R1.mp4	F2.mp4	1	left	left	1	1.4678	2	R1.mp4	F2.mp4	1	1	up	1	1.4796	10	1
51	f	27	turkish	0	0	teya	teya_fal.mp3	0	down	-0.5	R4.mp4	F6.mp4	1	right	right	1	0.1018	21	F6.mp4	R4.mp4	0	0	up	0	1.7701	0	1
51	f	27	turkish	0	0	teya	teya_ris.mp3	1	up	0.5	R11.mp4	F1.mp4	1	left	right	0	0.7683	22	F1.mp4	R11.mp4	0	0	down	0	1.724	17	0
51	f	27	turkish	0	0	tila	tila_fal.mp3	0	down	-0.5	F10.mp4	R11.mp4	0	left	right	0	10.1892	13	R11.mp4	F10.mp4	0	1	down	1	10.7935	9	0
51	f	27	turkish	0	0	tila	tila_ris.mp3	1	up	0.5	F9.mp4	R6.mp4	0	right	right	1	0.9881	9	R6.mp4	F9.mp4	0	1	up	1	7.2106	12	1
51	f	27	turkish	0	0	vewa	vewa_fal.mp3	0	down	-0.5	F3.mp4	R10.mp4	0	left	right	0	5.951	12	R10.mp4	F3.mp4	0	1	down	1	2.8533	7	0
51	f	27	turkish	0	0	vewa	vewa_ris.mp3	1	up	0.5	R7.mp4	F8.mp4	1	left	right	0	0.4687	17	F8.mp4	R7.mp4	0	0	up	1	13.3096	5	1
51	f	27	turkish	0	0	wemi	wemi_fal.mp3	0	down	-0.5	R6.mp4	F11.mp4	1	right	right	1	0.9856	8	F11.mp4	R6.mp4	0	0	up	0	5.1052	2	1
51	f	27	turkish	0	0	wemi	wemi_ris.mp3	1	up	0.5	F12.mp4	R8.mp4	0	right	right	1	1.3013	19	R8.mp4	F12.mp4	0	1	down	0	7.1719	4	0
51	f	27	turkish	0	0	yilel	yilel_fal.mp3	0	down	-0.5	F8.mp4	R2.mp4	0	left	left	1	0.0738	5	F8.mp4	R2.mp4	1	0	up	0	6.3634	21	1
51	f	27	turkish	0	0	yilel	yilel_ris.mp3	1	up	0.5	R9.mp4	F3.mp4	1	left	right	0	0.5257	15	F3.mp4	R9.mp4	0	0	down	0	1.9535	1	0
51	f	27	turkish	0	0	yina	yina_fal.mp3	0	down	-0.5	F9.mp4	R12.mp4	0	left	right	0	1.0527	20	R12.mp4	F9.mp4	0	1	up	0	1.4317	20	1
51	f	27	turkish	0	0	yina	yina_ris.mp3	1	up	0.5	F5.mp4	R5.mp4	0	right	right	1	0.5483	11	R5.mp4	F5.mp4	0	1	down	0	6.1917	16	0
51	f	27	turkish	0	0	ylo	ylo_fal.mp3	0	down	-0.5	F7.mp4	R7.mp4	0	left	right	0	3.8745	3	R7.mp4	F7.mp4	0	1	up	0	4.7697	11	1
51	f	27	turkish	0	0	ylo	ylo_ris.mp3	1	up	0.5	R4.mp4	F6.mp4	1	left	right	0	1.7934	4	F6.mp4	R4.mp4	0	0	up	1	1.5945	22	1
52	m	21	Turkish	0	0	ivam	ivam_fal.mp3	0	down	-0.5	R2.mp4	F1.mp4	1	right	right	1	3.3369	18	F1.mp4	R2.mp4	0	0	down	1	3.5776	7	0
52	m	21	Turkish	0	0	ivam	ivam_ris.mp3	1	up	0.5	F12.mp4	R10.mp4	0	right	right	1	1.8505	13	R10.mp4	F12.mp4	0	1	down	0	2.1956	5	0
52	m	21	Turkish	0	0	limer	limer_fal.mp3	0	down	-0.5	R7.mp4	F4.mp4	1	right	left	0	1.7615	6	R7.mp4	F4.mp4	1	1	down	1	4.8285	13	0
52	m	21	Turkish	0	0	limer	limer_ris.mp3	1	up	0.5	F8.mp4	R9.mp4	0	right	left	0	1.6347	20	F8.mp4	R9.mp4	1	0	up	1	3.1094	9	1
